Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 115	6.500000		134.086337			15.629121	0.099287									550.546157	0.000000	9412.656359								0.000000	0.000000			0.000000	1.250575					-1.864486	0.000000	-0.011844	0.000000																	0.000000	0.006816	0.000000	0.000000	0.000000	7.293409															
 116	6.500000		133.121727			17.202310	0.109281									550.409928	0.000000	9405.761299								0.000000	0.000000			0.000000	0.937793					-1.701973	0.000000	-0.010812	0.000000																	0.000000	0.102866	0.000000	0.000000	0.000000	6.895060															
 117	6.500000		132.470262			18.681255	0.118676									550.225667	0.000000	9399.264806								0.000000	0.000000			0.000000	0.624841					-1.620692	0.000000	-0.010296	0.000000																	0.000000	0.150906	0.000000	0.000000	0.000000	6.496493															
 118	6.500000		132.043529			20.066781	0.127478									549.993407	0.076084	9393.054358								0.000000	0.000000			0.000000	0.400239					-1.539460	0.000000	-0.009780	0.000000																	0.000000	0.198917	-0.076084	0.000000	0.000000	6.210447															
 119	6.500000		131.766971			21.278329	0.135174									549.665081	0.252223	9387.035060								0.000000	0.000000			0.000000	0.250149					-1.376898	0.000000	-0.008747	0.000000																	0.000000	0.294996	-0.176166	0.000000	0.000000	6.019298															
 120	6.500000		134.820684			22.398662	0.142291									549.288765	0.428299	9381.206912								0.000000	0.000000			-3.180126	0.100060					-1.295666	0.000000	-0.008231	0.000000																	0.000000	0.343007	-0.176166	0.000000	0.000000	5.828149															
 121	6.500000		134.731236			18.294008	0.116216									548.144011	0.000000	9375.442370								0.000000	0.000000			0.000000	0.062484					0.000000	3.920090	0.000000	0.024903																	0.000000	1.111467	0.000000	0.428147	0.000000	5.764541															
 122	6.500000		134.679275			17.813656	0.113164									546.807197	0.000000	9369.709796								0.000000	0.000000			0.000000	0.025015					0.000000	0.329609	0.000000	0.002094																	0.000000	1.303597	0.000000	0.000000	0.000000	5.732574															
 123	6.500000		134.639884			16.930957	0.107557									545.230323	0.000000	9363.993218								0.000000	0.000000			0.000000	0.012454					0.000000	0.735915	0.000000	0.004675																	0.000000	1.543737	0.000000	0.000000	0.000000	5.716577															
 124	6.500000		134.462867			15.811737	0.100447									543.509454	0.000000	9358.101353								0.000000	0.000000			0.000000	0.150089					0.000000	0.979709	0.000000	0.006224																	0.000000	1.687827	0.000000	0.000000	0.000000	5.891865															
 125	6.500000		134.035736			14.539226	0.092363									541.692640	0.000000	9351.890906								0.000000	0.000000			0.000000	0.400239					0.000000	1.142222	0.000000	0.007256																	0.000000	1.783878	0.000000	0.000000	0.000000	6.210447															
 126	6.500000		133.008332			13.033408	0.082797									539.731846	0.000000	9344.915862								0.000000	0.000000			0.000000	1.000597					0.000000	1.386015	0.000000	0.008805																	0.000000	1.927968	0.000000	0.000000	0.000000	6.975044															
 127	6.500000		131.306757			11.458716	0.072794									537.723131	0.000000	9336.746474								0.000000	0.000000			-0.263417	1.938390					0.000000	1.467296	0.000000	0.009321																	0.000000	1.976007	0.000000	0.000000	0.000000	8.169388															
 128	6.500000		129.592223			9.734487	0.061840									535.618487	0.000000	9328.895628								0.000000	0.000000			0.000000	1.688273					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.850846															
 129	6.500000		128.003085			8.024466	0.050977									533.513971	0.000000	9321.204045								0.000000	0.000000			0.000000	1.563219					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.691582															
 130	6.500000		126.226675			7.303661	0.046398									531.985913	0.000000	9313.273553								0.000000	0.000000			0.000000	1.750810					0.000000	0.654683	0.000000	0.004159																	0.000000	1.495727	0.000000	0.000000	0.000000	7.930492															
 131	6.500000		125.410967			7.726483	0.049084									531.130359	0.000000	9305.024534								0.000000	0.000000			-1.210454	2.000916					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	8.249020															
 132	6.500000		126.816641			9.202277	0.058459									530.899256	0.000000	9299.350921								0.000000	0.000000			-3.631771	2.201015					-1.539460	0.000000	-0.009780	0.000000																	0.000000	0.198917	0.000000	0.000000	0.000000	5.673612															
 133	6.500000		128.456006			11.397292	0.072403									531.100437	0.000000	9296.429285								0.000000	0.000000			-3.665645	2.000916					-2.270841	0.000000	-0.014426	0.000000																	-0.233354	0.000000	0.000000	0.000000	0.000000	2.921637															
 134	6.500000		130.065794			13.899245	0.088297									531.493706	0.000000	9290.320253								0.000000	0.000000			-3.661410	2.025931					-2.595867	0.000000	-0.016491	0.000000																	-0.425454	0.000000	0.000000	0.000000	0.000000	6.109032															
 135	6.500000		130.183196			16.299301	0.103544									531.838913	0.000000	9281.720834								0.000000	0.000000			-2.419464	2.276049					-2.514586	0.000000	-0.015974	0.000000																	-0.377415	0.000000	0.000000	0.000000	0.000000	8.599419															
 136	6.500000		128.407478			18.110761	0.115052									531.847907	0.000000	9272.993995								0.000000	0.000000			-0.626417	2.376098					-1.945767	0.000000	-0.012361	0.000000																	-0.041224	0.000000	0.000000	0.000000	0.000000	8.726838															
 137	6.500000		126.555000			19.094682	0.121302									531.376620	0.000000	9264.267157								0.000000	0.000000			-0.549301	2.376098					-1.133154	0.000000	-0.007199	0.000000																	0.000000	0.439057	0.000000	0.000000	0.000000	8.726838															
 138	6.500000		125.947728			19.989215	0.126985									530.857322	0.000000	9256.336665								0.000000	0.000000			-1.168849	1.750810					-1.051873	0.000000	-0.006682	0.000000																	0.000000	0.487097	0.000000	0.000000	0.000000	7.930492															
 139	6.500000		125.285918			20.713864	0.131589									530.242005	0.000000	9249.043256								0.000000	0.000000			-0.613955	1.250575					-0.889360	0.000000	-0.005650	0.000000																	0.000000	0.583147	0.000000	0.000000	0.000000	7.293409															
 140	6.500000		126.621955			21.351260	0.135638									529.578686	0.000000	9242.148196								0.000000	0.000000			-2.298887	0.937793					-0.808079	0.000000	-0.005133	0.000000																	0.000000	0.631187	0.000000	0.000000	0.000000	6.895060															
 141	6.500000		129.039944			21.820892	0.138621									528.819357	0.000000	9235.651703								0.000000	0.000000			-3.068154	0.624841					-0.645566	0.000000	-0.004101	0.000000																	0.000000	0.727237	0.000000	0.000000	0.000000	6.496493															
 142	6.500000		131.519581			22.124092	0.140547									527.963994	0.076084	9229.441256								0.000000	0.000000			-2.905684	0.400239					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	-0.076084	0.000000	0.000000	6.210447															
 143	6.500000		132.525814			22.343562	0.141941									527.060673	0.252223	9223.421958								0.000000	0.000000			-1.282686	0.250149					-0.401772	0.000000	-0.002552	0.000000																	0.000000	0.871327	-0.176166	0.000000	0.000000	6.019298															
 144	6.500000		132.399249			22.398662	0.142291									526.061327	0.428299	9217.593809								0.000000	0.000000			0.000000	0.100060					-0.239211	0.000000	-0.001520	0.000000																	0.000000	0.967406	-0.176166	0.000000	0.000000	5.828149															
 145	6.500000		132.310286			18.294008	0.116216									524.917980	0.000000	9211.829267								0.000000	0.000000			0.000000	0.062484					0.000000	3.920090	0.000000	0.024903																	0.000000	1.111467	0.000000	0.428147	0.000000	5.764541															
 146	6.500000		132.258809			17.813656	0.113164									523.582573	0.000000	9206.096693								0.000000	0.000000			0.000000	0.025015					0.000000	0.329609	0.000000	0.002094																	0.000000	1.303597	0.000000	0.000000	0.000000	5.732574															
 147	6.500000		132.219903			16.930957	0.107557									522.007107	0.000000	9200.380116								0.000000	0.000000			0.000000	0.012454					0.000000	0.735915	0.000000	0.004675																	0.000000	1.543737	0.000000	0.000000	0.000000	5.716577															
 148	6.500000		132.043369			15.811737	0.100447									520.287646	0.000000	9194.488250								0.000000	0.000000			0.000000	0.150089					0.000000	0.979709	0.000000	0.006224																	0.000000	1.687827	0.000000	0.000000	0.000000	5.891865															
 149	6.500000		131.616722			14.539226	0.092363									518.472238	0.000000	9188.277803								0.000000	0.000000			0.000000	0.400239					0.000000	1.142222	0.000000	0.007256																	0.000000	1.783878	0.000000	0.000000	0.000000	6.210447															
 150	6.500000		130.589802			13.033408	0.082797									516.512851	0.000000	9181.302759								0.000000	0.000000			0.000000	1.000597					0.000000	1.386015	0.000000	0.008805																	0.000000	1.927968	0.000000	0.000000	0.000000	6.975044															
 151	6.500000		128.888711			11.458716	0.072794									514.505543	0.000000	9173.133371								0.000000	0.000000			-0.263417	1.938390					0.000000	1.467296	0.000000	0.009321																	0.000000	1.976007	0.000000	0.000000	0.000000	8.169388															
 152	6.500000		127.174660			9.734487	0.061840									512.402307	0.000000	9165.282525								0.000000	0.000000			0.000000	1.688273					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.850846															
 153	6.500000		125.586006			8.024466	0.050977									510.299197	0.000000	9157.590943								0.000000	0.000000			0.000000	1.563219					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.691582															
 154	6.500000		123.810079			7.303661	0.046398									508.772547	0.000000	9149.660451								0.000000	0.000000			0.000000	1.750810					0.000000	0.654683	0.000000	0.004159																	0.000000	1.495727	0.000000	0.000000	0.000000	7.930492															
 155	6.500000		122.994854			7.726483	0.049084									507.918399	0.000000	9141.411431								0.000000	0.000000			-1.210454	2.000916					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	8.249020															
 156	6.500000		124.401012			9.202277	0.058459									507.688703	0.000000	9135.737819								0.000000	0.000000			-3.631771	2.201015					-1.539460	0.000000	-0.009780	0.000000																	0.000000	0.198917	0.000000	0.000000	0.000000	5.673612															
 157	6.500000		126.040860			11.397292	0.072403									507.891290	0.000000	9132.816182								0.000000	0.000000			-3.665645	2.000916					-2.270841	0.000000	-0.014426	0.000000																	-0.233354	0.000000	0.000000	0.000000	0.000000	2.921637															
 158	6.500000		127.651130			13.899245	0.088297									508.285966	0.000000	9126.707150								0.000000	0.000000			-3.661410	2.025931					-2.595867	0.000000	-0.016491	0.000000																	-0.425454	0.000000	0.000000	0.000000	0.000000	6.109032															
 159	6.500000		127.769015			16.299301	0.103544									508.632579	0.000000	9118.107731								0.000000	0.000000			-2.419464	2.276049					-2.514586	0.000000	-0.015974	0.000000																	-0.377415	0.000000	0.000000	0.000000	0.000000	8.599419															
 160	6.500000		125.993781			18.110761	0.115052									508.642979	0.000000	9109.380893								0.000000	0.000000			-0.626417	2.376098					-1.945767	0.000000	-0.012361	0.000000																	-0.041224	0.000000	0.000000	0.000000	0.000000	8.726838															
 161	6.500000		124.141785			19.094682	0.121302									508.173099	0.000000	9100.654054								0.000000	0.000000			-0.549301	2.376098					-1.133154	0.000000	-0.007199	0.000000																	0.000000	0.439057	0.000000	0.000000	0.000000	8.726838															
 162	6.500000		123.534996			19.989215	0.126985									507.655207	0.000000	9092.723562								0.000000	0.000000			-1.168849	1.750810					-1.051873	0.000000	-0.006682	0.000000																	0.000000	0.487097	0.000000	0.000000	0.000000	7.930492															
 163	6.500000		122.873669			20.713864	0.131589									507.041296	0.000000	9085.430153								0.000000	0.000000			-0.613955	1.250575					-0.889360	0.000000	-0.005650	0.000000																	0.000000	0.583147	0.000000	0.000000	0.000000	7.293409															
 164	6.500000		124.210188			21.351260	0.135638									506.379383	0.000000	9078.535093								0.000000	0.000000			-2.298887	0.937793					-0.808079	0.000000	-0.005133	0.000000																	0.000000	0.631187	0.000000	0.000000	0.000000	6.895060															
 165	6.500000		126.628660			21.820892	0.138621									505.621459	0.000000	9072.038600								0.000000	0.000000			-3.068154	0.624841					-0.645566	0.000000	-0.004101	0.000000																	0.000000	0.727237	0.000000	0.000000	0.000000	6.496493															
 166	6.500000		129.108779			22.124092	0.140547									504.767503	0.076084	9065.828153								0.000000	0.000000			-2.905684	0.400239					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	-0.076084	0.000000	0.000000	6.210447															
 167	6.500000		130.115494			22.343562	0.141941									503.865587	0.252223	9059.808855								0.000000	0.000000			-1.282686	0.250149					-0.401772	0.000000	-0.002552	0.000000																	0.000000	0.871327	-0.176166	0.000000	0.000000	6.019298															
 168	6.500000		129.989411			22.398662	0.142291									502.867646	0.428299	9053.980706								0.000000	0.000000			0.000000	0.100060					-0.239211	0.000000	-0.001520	0.000000																	0.000000	0.967406	-0.176166	0.000000	0.000000	5.828149															
 169	6.500000		129.900929			18.294008	0.116216									501.725705	0.000000	9048.216165								0.000000	0.000000			0.000000	0.062484					0.000000	3.920090	0.000000	0.024903																	0.000000	1.111467	0.000000	0.428147	0.000000	5.764541															
 170	6.500000		129.849934			17.813656	0.113164									500.391704	0.000000	9042.483590								0.000000	0.000000			0.000000	0.025015					0.000000	0.329609	0.000000	0.002094																	0.000000	1.303597	0.000000	0.000000	0.000000	5.732574															
